transaction_id,user_id,category,amount,timestamp
b98b453c-720e-43b8-b683-a67924a6a528,82,Books,134.49,2024-12-05T13:14:58
0910d236-c4ff-46c8-a64f-33a205309057,456,Home,88.8,2024-11-17T04:17:28
5064b535-18a2-4547-b0e9-3bebaa52edc7,38,Sports,97.47,2024-03-27T04:24:30
e5b83ab0-aad5-4aee-b490-0c0d7f2e61c5,27,Home,193.0,2024-01-20T15:05:38
71218895-c42a-4e6a-a280-f0a5cba10c77,499,Home,34.39,2024-10-02T22:38:40
a6db8c89-d408-4073-a986-43913e055c5d,605,Electronics,604.58,2024-03-12T16:50:58
b9ec492c-f755-48bb-aaca-e9d89364383f,919,Sports,74.57,2024-05-27T14:10:01
13690c1a-7dbb-4dda-bd65-c503819cdfdf,534,Sports,56.21,2024-02-01T08:38:32
c056157d-a134-447a-b3c4-0e984f339865,525,Home,27.6,2024-03-25T19:23:44
dab772dd-c3cb-49bf-9116-71fe05b6dc00,82,Electronics,1763.37,2024-11-26T07:49:46
91441018-9693-4b81-b09c-3cd953200dd4,615,Home,171.82,2024-11-03T19:16:17
70ed7a23-7768-4015-a9e9-dcfe2898f98e,287,Books,152.23,2024-08-07T02:06:36
c88de072-a93c-4446-8a19-a6b577b5db93,241,Electronics,1393.49,2024-01-26T09:52:07
2be5bd3f-e010-4bc2-9b9a-f129bbde9b4c,163,Clothing,191.91,2024-02-16T12:04:46
2863dc03-8fce-4072-8a0d-1b3dc6a76914,974,Sports,21.45,2024-12-23T08:48:57
50e2b039-a635-415f-a4c7-c3e4a49fa60b,741,Electronics,1178.01,2024-05-06T13:29:28
65ddbe1c-876e-45df-bf34-9568b6bf7d68,14,Home,49.16,2024-12-03T22:45:44
f8a908ba-b42c-4fd5-92c8-f0d70cc4e03d,738,Electronics,1542.5,2024-12-25T17:29:35
17b9f5ed-67cb-4765-85f5-7ccfac18d371,995,Clothing,163.36,2024-10-12T22:45:35
65c6ed4d-efe3-4354-a123-d3c8a235b43c,877,Books,46.76,2024-08-12T00:01:04
0899ec14-4fa8-4609-91b2-be3082de4c8f,178,Electronics,679.76,2024-11-30T00:43:21
b5e264fe-3adc-4882-b19e-cd8d72de8816,172,Books,138.71,2024-07-22T03:48:46
22799bd5-ab28-4c6b-bb78-feebf4ee0575,560,Electronics,1334.53,2024-10-02T04:05:54
3f49298e-64b9-4da0-85fc-9ca2cc4d328a,539,Sports,73.59,2024-12-12T14:12:42
ffae5a83-8d4a-4f53-bab6-2890762f879a,87,Home,71.63,2024-12-11T07:53:03
b339aaa7-930b-49d7-b330-fefc31285b83,723,Electronics,1082.69,2024-09-10T17:29:57
0953ddb3-e37a-45f7-8565-d20df159b903,797,Clothing,52.14,2024-08-20T05:14:54
cb62a28e-76e8-4208-98cf-de827cb38ae4,578,Books,181.2,2024-06-22T22:09:36
66c26b3f-bbb6-49d5-9e80-55f760da363b,752,Sports,194.12,2024-08-31T04:59:09
6f7ea5ab-021e-49b0-b839-ca8e14a7a8be,537,Clothing,143.81,2024-06-12T14:23:43
7b45b2ad-ca5c-4872-a3ac-e5bb42d6571e,181,Clothing,125.38,2024-05-31T11:29:01
978af63b-f232-408a-bbe1-0a5f073237a8,558,Clothing,82.75,2024-08-04T09:30:46
76bd247a-1f7e-4270-9580-8bb7ed4edd60,818,Home,165.29,2024-08-20T15:04:31
d4250408-2b18-4bb9-9bef-9fd966888635,261,Home,137.91,2024-11-08T01:01:08
da7653c7-75e9-431a-b843-c70139dcffb0,557,Books,181.03,2024-01-21T17:01:35
b1d1abef-22e5-4816-bc98-b92f6506ab33,697,Home,120.85,2024-12-29T03:21:57
4d978b4d-c7c2-4160-b437-83665a9b72e1,44,Sports,66.18,2024-09-17T13:00:11
185f06c8-057e-4d48-9793-0278128ad6f6,885,Sports,59.84,2024-03-01T00:51:29
0fe02fa0-a218-4601-93a1-9735a47d47d9,566,Electronics,1224.37,2024-09-26T20:53:13
de6087b4-228f-4dd9-8ce0-e44ab46b3e9c,856,Home,104.8,2024-02-05T06:23:38
93147df0-6f5e-4ad0-9d55-4d48a8fc9f46,329,Sports,77.57,2024-09-14T15:50:56
bfe34986-3a78-4368-8d63-8ad5793096b9,570,Electronics,438.47,2024-08-09T16:03:39
71b082e3-0f61-425c-8a04-f510d7a57dfa,541,Electronics,319.2,2024-07-03T16:03:32
e1b4d33e-20cc-4093-85eb-de246acd708e,963,Clothing,66.12,2024-10-13T10:02:38
7d3beb17-c247-4f96-9c96-48f3c7ff8c40,840,Books,169.32,2024-02-24T13:38:09
9028128f-6bf3-4409-a333-b4e742674371,636,Sports,120.79,2024-01-10T15:17:07
9aeadb2a-2c87-40c0-aa92-b4ceda6bafe6,78,Sports,54.38,2024-05-15T05:18:32
7f9aa74b-d49c-4eac-be26-e4bc1fb2e1c8,968,Electronics,225.4,2024-03-17T11:09:00
1551fc05-380e-4249-ae58-3b41c86b32f3,589,Electronics,1481.98,2024-07-01T09:07:34
797a010f-ea8f-40de-aee8-67220caaaa6d,962,Clothing,194.9,2024-07-08T23:30:08
1cfddbb5-caa4-4b33-85c5-5b2d84a2ce39,12,Clothing,97.8,2024-11-04T23:47:04
15b4dc98-c430-4ddd-a549-243b6cbeb08d,187,Sports,193.72,2024-07-31T05:30:52
bc98982a-bdce-4126-a3b4-d8f93ab5eeff,509,Electronics,1891.27,2024-08-19T10:02:31
f261b7d5-079e-4409-b4e9-8633862c1371,734,Books,183.75,2024-01-25T05:46:20
04dd9f68-018a-4078-a01b-c230cff54770,158,Sports,117.73,2024-11-02T16:37:15
ba244de8-face-4560-acc5-9a99882a156c,747,Sports,153.64,2024-08-05T02:56:07
3d0a03ec-e0a5-4a5f-9076-bead1e084f8f,242,Electronics,1190.12,2024-03-10T03:39:22
6dd83985-a51e-429a-a6cb-539918ff17b6,165,Sports,189.24,2024-09-07T21:14:29
46ef3b16-98fb-4a95-8077-a72ddbe8a748,548,Electronics,214.87,2024-08-31T22:53:11
2bebad51-9c4f-4678-be83-0a1d1cc4103a,613,Electronics,737.02,2024-12-23T01:43:40
be347a00-fcc3-4dbe-ae12-1793fa186bb7,824,Books,126.4,2024-09-21T09:28:20
ec3dd0ea-ec43-423e-86e2-67052f21f617,459,Sports,174.68,2024-10-12T14:01:29
5472a597-287d-429e-b71d-d20dd8ccdfc5,807,Clothing,121.59,2024-12-21T19:16:57
00ff69dc-1502-483c-ac73-b55b59e31f75,645,Clothing,188.03,2024-10-21T23:09:36
35ba353a-582e-4def-b68e-e0c8d202d9e2,142,Clothing,169.22,2024-02-20T21:01:33
73fc0caa-293a-49e2-b0bb-05a718d16752,61,Books,111.45,2024-02-08T07:02:15
1b04325a-6ef9-4670-98b3-ed1afc3580a2,233,Clothing,151.13,2024-01-31T01:57:10
a54b72fb-0d62-41fe-8b3d-574676306ab8,42,Books,53.85,2024-10-19T01:07:16
5078cf12-f087-4ac9-a862-e5dfca574834,716,Books,162.78,2024-12-01T06:40:58
cdecf16d-d822-43c0-873b-4c9e6e12b132,905,Books,36.34,2024-04-11T20:17:22
f8f27158-691e-4bdd-aec9-e04a116cdd81,9,Sports,170.23,2024-07-17T22:59:30
725cc6bd-0b99-47c0-a66f-a3143f0cd072,660,Electronics,746.68,2024-06-07T17:25:28
6f387ac2-18c6-480c-a9fb-f6397a304105,553,Books,174.16,2024-04-26T18:57:48
bbed3f1d-9026-4f0d-89fd-0cfdfe7966ba,876,Electronics,1023.28,2024-12-17T16:51:29
66c2f0f5-f7c0-475c-bc7b-a88b0062fc9c,538,Books,188.06,2024-12-13T11:08:57
204a86d5-c69f-4371-b40c-5dde0ba2bf61,798,Clothing,21.71,2024-04-16T22:54:59
33751ee2-ae68-49d4-ad8a-5ddf42595145,421,Clothing,161.64,2024-03-21T06:28:53
4b8b3e8a-c849-4a22-b8b9-62dd246ba05f,494,Electronics,1133.88,2024-02-27T16:46:59
2111cf0f-f8e6-4ab8-bb02-751efd89d729,681,Books,91.3,2024-12-29T10:20:47
fd8e18f8-931f-4a7b-b2d4-532fc5cf7026,642,Home,20.83,2024-10-11T00:58:31
5f3bebee-9a15-468e-9051-9f6eae0a8561,588,Clothing,37.63,2024-06-28T08:05:23
cfcd12ec-8e82-418d-80e0-33f0830245e6,91,Books,192.19,2024-04-01T06:59:18
fff4881f-defa-429e-9a7c-ee304ac19b5d,702,Clothing,51.61,2024-08-06T06:23:01
488ade6a-c3ac-4557-8eef-72de3d206c07,35,Sports,85.86,2024-04-25T08:41:15
7cbdbe42-73e5-485f-9623-1f272a5541c4,923,Sports,184.32,2024-08-17T07:12:59
2d382974-0a34-4a60-9465-808e2208edac,383,Home,175.84,2024-05-22T12:11:10
665efa65-a955-4043-8174-556e5154a254,215,Clothing,26.4,2024-03-21T22:48:40
f9cd8e56-ab78-41a3-a675-5c9d7194fb34,898,Sports,29.56,2024-07-15T22:58:10
4e0425a0-8ba4-49f9-82bc-d6951a6f5943,586,Home,23.98,2024-07-13T03:49:34
f3f11922-3792-4916-9470-4228603849ce,873,Clothing,45.03,2024-03-29T13:18:37
5151f2c0-a991-4696-95c7-718507037f2f,227,Sports,94.79,2024-04-17T16:32:22
2a860057-69d5-4cc2-be34-5c06712fbf62,574,Sports,129.68,2024-03-21T19:11:44
6e263f4b-e1ad-4d26-bee7-e0f9eef194d3,204,Clothing,34.16,2024-05-18T00:11:15
813d4ffb-f6f8-4038-957b-a6c2fbb291c7,304,Sports,85.43,2024-12-05T00:40:37
86539c75-cc49-46c8-b500-f40dac836b10,889,Home,155.78,2024-08-13T22:06:42
06b0c79b-d308-4415-b1b0-2c6bfd7990cc,408,Sports,51.06,2024-05-31T01:42:20
bc7b4af9-a653-45d6-97c1-25275191762d,318,Electronics,679.34,2024-06-01T01:32:29
006d97cc-82b6-4893-83db-4375117acb6e,69,Sports,183.88,2024-08-16T21:16:45
804482a0-9567-4188-ab5a-fd29a5890570,470,Electronics,1007.96,2024-09-14T15:44:52
d5f6b57a-8011-413b-b30d-e6d9f772cc63,709,Electronics,880.62,2024-01-13T13:36:51
4e260a1b-3c3d-403b-b3d3-9ea1d1fbfdf3,609,Clothing,18.05,2024-12-11T00:43:13
868b323f-8657-4bba-bd04-bcb4cd72f12e,833,Sports,157.47,2024-01-30T20:49:45
1ebb73fb-fb7b-4452-9179-609069f27b60,532,Books,150.92,2024-04-26T13:18:36
a30535dd-a651-4f4b-bfe7-f3bb517ab3d5,141,Home,60.13,2024-08-16T03:04:48
ad42ebda-869b-4a61-a3bc-1ce7f0c95842,799,Electronics,163.9,2024-07-03T06:32:49
3d94b017-4e70-49a3-9950-58f5bbc0edb1,286,Sports,102.53,2024-10-04T09:09:40
6ee03642-ef8b-4207-827f-83453a7e6070,266,Electronics,635.9,2024-12-16T15:00:56
0a15efc3-c589-4903-a8cd-c151c045b482,815,Books,39.15,2024-10-03T18:38:12
8e09d938-6a94-46ef-84d0-303bda357631,663,Clothing,98.56,2024-02-13T07:17:21
6d19a945-5cb8-4707-91fb-20c313cc3d5b,727,Books,153.85,2024-10-10T13:27:53
7f9e32d1-e215-4237-b705-edca1bfb4931,731,Books,34.95,2024-11-28T09:26:12
1f28312d-212c-40c9-986b-c06952acc64d,506,Clothing,139.91,2024-07-02T17:14:33
063ea9c4-f704-454a-9e52-b957513aacda,75,Books,87.53,2024-06-23T05:27:05
ad1de51f-f9b6-40dd-8cd9-4023ed30a697,422,Electronics,426.17,2024-10-24T04:21:13
6803ace3-5430-4c18-afb0-cf01e538bf57,473,Clothing,191.41,2024-12-05T13:59:43
e21e6a61-541d-4fe5-b2ff-1ca91b5a61ba,595,Clothing,72.61,2024-02-19T20:04:02
c3cbb534-bb3b-4fd3-beca-32f8eb16fae8,990,Sports,54.63,2024-08-26T00:41:12
b7bce589-45e5-4f48-9784-86cfbf775d2a,156,Home,160.18,2024-10-24T11:35:30
514c0302-d3eb-423e-b42f-c027ca8fd223,289,Electronics,1185.47,2024-11-24T18:27:10
dd2e5365-0a38-46d9-8fe4-b9f13d52ec63,299,Books,158.88,2024-11-05T15:55:07
ee3c94ee-0d15-4a06-9f0f-5828f49869c7,298,Clothing,198.0,2024-05-08T17:03:03
1fba9536-dff4-4f00-b0ce-15ef6b6b8bde,108,Electronics,1600.42,2024-08-31T19:49:15
42c8e301-43f3-495f-9eb8-e857df0cf12f,959,Electronics,822.24,2024-06-17T10:33:15
d553701c-aacb-4f0a-b071-bebf96184ba0,276,Sports,124.03,2024-09-18T09:27:52
a440ab5e-bef6-46ef-ab9d-d77ab898b68c,666,Books,99.1,2024-05-29T08:31:37
d8b7a54d-70c9-4610-9251-f04d84e99e59,914,Books,186.17,2024-03-26T16:31:17
653a74ee-8fc7-409f-a4d9-d6e02f0c39f0,147,Home,178.99,2024-11-27T04:46:00
db774376-a028-4a36-8230-f5e3676f8860,403,Sports,64.88,2024-01-03T05:58:36
3fa88495-33be-4cb0-b989-f8edbf637c5f,673,Books,73.86,2024-12-21T21:21:13
e6b2235d-8cc9-4e43-9378-aefc590e3777,939,Electronics,1958.88,2024-06-22T20:51:33
fc9f1709-2d3a-4bdb-9ea1-936a8b851454,421,Home,61.03,2024-06-23T07:18:01
35791eb4-1d90-4919-82eb-fa098011bc9f,849,Sports,151.41,2024-06-15T11:26:26
86d37820-6293-4612-ad86-22fa062af426,24,Books,68.58,2024-04-30T06:50:23
9094b207-015e-4d32-a70c-e504f5b4a053,5,Books,23.52,2024-12-16T17:53:11
6034be7d-56e3-4aff-bd5f-41c996ac9de1,125,Home,62.78,2024-02-04T10:08:16
59ea40c5-f6c6-4a9a-873a-625bd93db2c0,833,Books,180.6,2024-07-02T22:06:15
8b6be09e-72b0-4e6f-9377-9c586de96c22,395,Electronics,1811.23,2024-03-16T03:10:26
14cbb0b1-ad99-4bd7-8039-7dc551be7f5e,895,Home,78.52,2024-04-17T23:33:10
41ea744f-934c-4f84-b266-3ba6bfe2fe9c,232,Clothing,121.23,2024-01-16T14:40:33
ff9499f4-5c0b-4b9b-86a8-e31d37a2cdc2,278,Books,164.83,2024-06-24T00:26:35
dbcb8e4d-0ce4-4cc7-96de-a3b378499a9f,820,Sports,42.63,2024-12-12T15:33:30
1bee1f57-0c9b-43eb-9821-b48667cdea89,142,Home,142.01,2024-12-01T20:19:47
7da4c236-edfb-4843-b8c1-5c7b29f76374,914,Electronics,806.16,2024-01-27T03:15:57
7b681ee1-dcfb-4555-bf6b-125ae451c397,862,Sports,46.9,2024-10-09T15:49:00
68fe84e1-f30a-40b3-be87-544553c34b05,11,Sports,87.45,2024-08-27T02:19:57
db36a106-34b0-4370-9746-fbc2b6fd7d2c,451,Sports,82.18,2024-03-31T20:55:15
81d9b9b9-2dfa-4232-99bf-785000aba159,879,Electronics,1629.57,2024-02-29T16:41:13
6994a9e9-7126-4763-bd53-50d5012ed02d,375,Clothing,194.98,2024-06-26T20:58:33
81e9c312-804b-47f6-8067-62944506ffec,938,Clothing,107.5,2024-09-20T17:38:24
e11cb205-db41-4bbc-9233-99e5c0ba518f,517,Electronics,1991.06,2024-07-06T21:31:18
a2405058-9796-431c-b62a-570221b0163c,953,Clothing,53.75,2024-01-30T23:24:50
b77e6aa1-f01f-470b-abfc-7db754ac9fea,747,Home,114.96,2024-07-29T05:14:49
63101343-2a30-428d-87e8-47ed3842d0d2,158,Clothing,27.01,2024-12-04T15:27:26
f3553f07-3f3b-4aa2-8379-88f8c215d6d1,755,Electronics,868.28,2024-03-16T16:37:33
62ecb268-44f6-42c2-8757-ccc131a6364a,333,Home,53.74,2024-10-25T20:38:29
f8871b3a-75f1-489e-9823-c41c215e9024,92,Clothing,134.62,2024-05-15T20:31:12
2fa73722-93e4-4c2e-8436-ae5751acebef,780,Sports,115.82,2024-06-22T08:46:08
f3f74d36-974c-4770-b8f8-781f35beb212,172,Clothing,13.83,2024-03-31T16:14:10
63195d87-789c-406c-9984-bb7396c959f6,956,Sports,15.35,2024-02-29T19:06:24
c95b7732-a283-48f4-a94d-bf35782fc17f,397,Sports,48.48,2024-04-17T08:39:59
fa6f213b-32f1-405f-9c40-e50e0961aff8,889,Home,23.83,2024-01-24T02:20:04
c6e1a2bd-901a-4116-8140-7784556ade40,708,Electronics,1022.69,2024-07-11T07:17:47
8cce9b15-357e-403b-849c-8385fced7934,255,Sports,122.53,2024-07-22T09:34:52
dba073b0-43cf-465e-81f2-a24e692d4f17,433,Books,171.86,2024-10-23T01:00:53
27043bd1-9d81-4331-a10a-c58d699137d4,991,Clothing,53.4,2024-09-20T09:44:16
304aca90-8ea9-4f40-bfce-e4ed601eee19,696,Clothing,91.13,2024-11-24T00:56:00
5e1675ba-76f2-47a6-aeb9-82b58381456d,301,Clothing,83.16,2024-07-22T00:13:50
86f9ab35-454b-4a14-b637-11af4fb51b0f,351,Sports,58.78,2024-03-31T20:06:59
0b8ce5b5-9a37-4aa7-a110-47174bb92e1a,218,Books,79.43,2024-10-31T04:46:18
6c266626-3a98-44f9-b15a-798c1260c3dd,400,Sports,194.26,2024-09-20T03:15:15
b924db1a-e2c5-4177-b419-d500cc51f7ba,609,Clothing,25.22,2024-06-22T10:06:26
781fd5d1-ce11-4908-836a-506b7f95b7f3,857,Books,199.32,2024-10-16T11:10:18
ca91733b-6966-46c2-908e-24eaa74a8658,583,Books,180.01,2024-02-12T04:22:30
02e65879-c91a-4a1f-8763-c0d54ffb0d2e,159,Books,23.09,2024-04-06T06:46:29
d8211f5d-4eee-40fa-b681-776adba7dbb0,71,Electronics,1873.82,2024-08-08T23:43:17
bd677345-2123-428c-a985-58f7580a6f95,976,Clothing,33.3,2024-08-26T01:47:36
5cdc5ef2-dfac-4ed8-9960-d780aa6459d6,177,Sports,135.01,2024-05-21T19:26:49
e4593e97-64ea-48b8-a345-9060d8da4a9d,572,Home,63.16,2024-01-20T12:19:49
dadfe01d-c211-414b-9b65-8cda7780d6e5,70,Clothing,85.46,2024-12-11T11:10:48
e92c19f8-7186-44fb-9a33-b6c051e49c91,99,Electronics,597.13,2024-03-26T20:34:31
86e9ab66-0368-482a-8492-fb7638df512d,295,Electronics,855.19,2024-09-20T09:34:24
d5dafd53-87ca-442e-913d-af86c4c533cc,369,Clothing,17.31,2024-04-06T15:35:56
a51e4d86-993f-4b69-bb98-c0542210a9ec,704,Electronics,1540.86,2024-03-30T18:39:11
49ac74ce-c122-46df-816c-d4709e07d399,663,Clothing,152.71,2024-04-19T23:33:50
6990f481-f929-449d-a99e-73539df3caee,580,Electronics,927.07,2024-03-04T02:48:15
b0d35740-1b74-4c01-bf81-89d383922ac6,698,Sports,161.98,2024-08-09T10:25:54
6508653c-dd80-4d32-9288-d9269a2dce88,695,Sports,198.04,2024-12-15T14:47:07
04e852e0-631b-42b3-900f-1cf6a16ef23b,784,Books,127.58,2024-09-11T07:37:10
ddd5028d-a6b5-4b02-b2f1-bc8de6790447,145,Sports,36.3,2024-12-05T05:04:28
ff5c2c2a-ec0e-480a-8c9a-0d720d34967c,828,Books,99.51,2024-01-06T04:12:28
5c9a1063-ee7d-4011-a8a6-15830af5df1d,127,Home,52.09,2024-08-05T20:02:43
218c3c6e-208d-4c82-9e4f-64a5a6af260a,97,Clothing,10.21,2024-05-25T16:06:12
fa18c5dc-dc95-42cd-9337-df754834c7fb,419,Sports,130.54,2024-07-05T12:54:46
b39b05bf-8814-4b38-b3c6-7d496eeee203,486,Home,34.32,2024-11-05T15:16:54
5ac84648-4a83-403f-9dfb-a5fd64511c1f,382,Sports,79.85,2024-05-16T20:54:22
aa6ad548-b434-462b-ab93-192b908506ab,865,Electronics,108.39,2024-12-28T11:56:22
ea86d5aa-170a-43ad-a677-434b7f50462c,914,Home,16.85,2024-01-07T19:29:17
da40308e-896d-4602-944d-026dad7c2e00,920,Sports,156.3,2024-05-05T15:38:18
aad45784-1e63-4355-a8f0-96e4aeda8d2e,50,Home,59.32,2024-06-16T16:49:52
2f4b82d1-19c9-4b47-8df2-732ebb931a36,813,Clothing,129.89,2024-01-23T13:37:17
1f921e06-bd8a-48da-8d18-4e382b4477f9,9,Electronics,1576.95,2024-11-27T12:51:29
5eecd3c4-8701-4f56-ab73-fb4edda298cb,872,Electronics,896.63,2024-10-21T18:37:34
e6b0555d-0d10-4dc8-b764-1a670cf6b24b,356,Sports,30.51,2024-03-29T10:59:53
abf408a2-116a-4001-8aed-55c514ab21d9,411,Clothing,25.06,2024-10-26T08:01:47
d20bd3d3-a341-40b0-9fef-cf6a47f66723,820,Books,168.82,2024-09-02T14:59:46
85e6f817-3212-4b49-a146-a362b5fd94e5,701,Electronics,828.19,2024-05-08T06:26:38
f43aaa64-c544-4aa5-aac9-6253aff63dfd,932,Home,117.69,2024-05-18T07:42:45
d62f128d-66fa-4f1c-840a-b02dd469d795,589,Electronics,536.43,2024-10-03T22:13:51
58002c6f-4297-4c21-84dc-badc409e1d7d,683,Books,149.79,2024-06-10T04:44:05
0e0abf62-dc7d-4e7a-a05e-4022f88d5504,301,Electronics,942.17,2024-09-17T01:20:40
a80ec510-01a7-412e-b5e3-e005b2851cd3,453,Clothing,156.83,2024-10-08T04:34:53
8ce5b51a-c6a3-46a3-a923-29a78039e461,516,Home,109.63,2024-03-03T09:54:10
0648217a-7ff3-46f4-8eda-5d8d65082cd6,49,Home,93.29,2024-12-05T01:30:54
bf1ba1f6-7e55-48c5-867b-66303536b83a,289,Clothing,26.13,2024-08-11T07:40:39
17de2012-b925-419a-8225-653261dfccce,387,Electronics,1246.17,2024-11-24T07:10:35
b6489d6b-014f-429d-879c-9722bda0b28d,910,Sports,178.68,2024-01-17T23:15:59
739157a7-7419-4237-9009-375fbd01e066,793,Books,190.11,2024-04-01T20:22:02
6e107c92-e2d2-419e-8b05-7c19d2edcef3,850,Clothing,79.61,2024-03-19T22:36:18
e8094a27-bdfd-4f5e-a60e-745a176f864a,761,Clothing,152.52,2024-03-13T04:44:46
7093ef0b-b367-4eba-8ba3-58619af93a2f,360,Electronics,1183.65,2024-03-06T16:07:59
6d339bcf-d1c8-4524-b29f-13ac46c4d2e0,378,Home,81.21,2024-04-30T23:56:59
c56c231b-5e3d-401e-b7e6-ad5bb52b2f8f,864,Home,150.23,2024-01-20T08:57:26
0ab12d54-f0b9-44a2-b588-df4d45821d1d,837,Books,133.17,2024-01-24T13:11:59
1387c8a7-02a4-41ce-959f-89dd2e846788,400,Sports,155.84,2024-07-10T10:42:41
1665e2e3-d313-4dc8-bec0-4876f164fc58,907,Electronics,1504.4,2024-02-22T01:46:10
3223f716-01f5-4f9e-bf9e-c3895a85626e,250,Electronics,495.88,2024-05-17T20:28:48
cb596c6b-d58f-4565-b897-bcca2ab71809,600,Electronics,1441.49,2024-11-27T07:49:49
1c7de18f-e87e-47f0-9ade-27f57c0b4ae8,275,Clothing,39.06,2024-10-26T06:40:21
ea708a6a-1420-4714-b067-163a1db0c561,690,Home,95.27,2024-05-12T21:39:04
c68dce1b-29a6-4f45-97ee-d86f18fbcf1a,347,Home,184.6,2024-01-05T22:13:59
189621db-36c8-4ce1-a316-5626933325cd,866,Books,96.42,2024-01-07T14:11:35
2d04a2b0-f539-49ab-9607-3a98bc122f93,641,Electronics,1038.62,2024-05-15T06:27:50
e15e0ef9-2d9e-4876-9193-da9a39c9ede0,788,Clothing,47.44,2024-03-27T06:55:38
d5ba6b13-2b2a-4df7-aec7-498145ae35a7,450,Books,106.53,2024-11-08T19:17:47
0de57ea4-8a9b-465f-b393-a6b28f401ff7,984,Electronics,734.36,2024-07-17T02:08:40
318a1257-592c-407b-9729-a1c57ddba809,999,Books,167.63,2024-02-08T09:34:13
3e2a07e3-a143-46a6-9d4e-e8a4548bc99a,728,Sports,75.98,2024-01-20T23:17:23
52566b54-f9b0-4df8-9738-5f7afd45d99c,151,Home,168.63,2024-06-02T20:01:14
446623ea-938b-437f-a32d-6bc2fc475db0,888,Home,151.06,2024-08-10T22:07:31
4ec3350f-aae3-415f-b68f-bed8b507d39c,533,Sports,166.24,2024-06-16T19:56:32
910c8031-4d87-49c6-ac07-15f2d11359d4,718,Clothing,11.03,2024-12-06T11:55:06
ee35c279-0d97-4fb8-8737-9095f230ccbc,180,Electronics,531.0,2024-05-27T02:25:45
aec67432-340c-4115-82d5-2e7aacbec27e,35,Books,189.1,2024-02-03T02:41:52
5a37a309-68fd-4bab-9163-0189ec43adcf,725,Electronics,1974.97,2024-06-30T09:26:44
5586e2c3-c7cb-4255-b809-4cb2578ddf04,656,Electronics,872.1,2024-01-20T11:55:17
8628e820-99cb-4699-9d41-b728b39e7112,304,Books,49.02,2024-10-12T03:43:48
daf0c566-a078-4451-b632-07671206bdcc,473,Electronics,1688.06,2024-02-17T14:49:58
8a3f3998-17f2-439a-85b6-99c5316546a7,326,Sports,135.27,2024-11-03T03:36:11
964b7c3a-6ba6-4a89-894e-ca3d4ba47837,732,Electronics,1756.55,2024-09-16T03:08:23
bfbb91f0-a14b-4423-9848-e1e6c9b3dab2,946,Clothing,69.32,2024-10-04T23:05:36
43e27e8c-aee5-4ee4-9f97-45fcd6c56be5,894,Sports,187.8,2024-02-21T21:42:17
dba36878-b842-41ee-af5b-70e446013779,720,Electronics,963.34,2024-08-11T19:52:48
14282cec-21d1-4b49-96ab-509c1073b1ae,641,Home,98.73,2024-12-25T10:48:01
d38c61a3-ad10-450a-81d3-6edaf4986d8b,656,Clothing,134.6,2024-05-22T09:26:15
ca166967-2c38-410a-8172-a76b04cf3bb6,531,Books,190.8,2024-10-06T20:41:19
be1ee960-92ea-426b-92e3-e21b6d1bd52f,764,Electronics,152.47,2024-09-22T17:41:25
7acb333e-895c-4145-83fd-1b2dda41eb84,785,Clothing,10.33,2024-04-25T22:06:54
f7c9a913-39f0-4429-9a58-388aec39a683,157,Sports,198.94,2024-01-17T08:46:22
a0f148ac-8080-4f37-a62e-621abc78c447,774,Books,165.03,2024-07-20T17:59:38
7eed9d09-ef62-4d61-8b8a-ef14281fd108,879,Home,15.58,2024-12-26T18:12:30
8f2de33e-a43f-4121-8034-b0f1574804d5,500,Sports,23.95,2024-08-25T06:59:02
6f78e816-3508-42a9-8686-9fce5fa616ba,42,Books,67.76,2024-03-26T10:14:29
a9d4a367-a248-4995-910e-f7ef151494c2,750,Sports,18.23,2024-05-17T21:31:10
e94aecb3-ee67-4edb-9d8c-db5806dcd24d,242,Home,37.23,2024-12-19T00:04:12
d8f2bdd3-9c71-4803-9acb-4b2ef44b8ff9,40,Electronics,1753.09,2024-07-21T09:41:35
674e3caa-4f69-4a95-930d-90d425058b30,819,Clothing,173.55,2024-02-25T12:31:07
7fbf581c-9fff-44a5-ab5a-e7df2009048c,741,Books,48.94,2024-06-06T23:11:31
f08b26ef-a90b-48b8-801a-0df04e831977,454,Home,34.18,2024-03-22T01:27:20
752931e0-1de8-41a0-8c8d-d53ed249b6f3,919,Books,49.69,2024-12-08T22:48:41
a13af81d-0bdf-4444-bac0-746a99f7499b,681,Clothing,54.47,2024-02-27T20:35:01
8425c829-be34-45f3-ac84-2a90a9d1fcbb,259,Sports,117.77,2024-08-11T19:34:28
61eec0b7-7f1a-4d7a-b2d9-d5cdcb73ee12,426,Books,113.51,2024-03-12T03:01:28
acc6bfaa-60aa-4ee5-98fa-c0d3225d36c4,934,Electronics,1323.79,2024-06-23T23:56:25
96dde4c2-7328-4ee5-8128-e1eb2d2cefff,864,Clothing,162.41,2024-08-19T03:12:50
18441182-5590-4f82-b11e-1ec7a89a9024,508,Sports,79.95,2024-05-25T18:51:48
0babc7ff-d28a-4979-8b21-1a06ad5b5140,194,Sports,44.8,2024-02-26T17:53:28
4a656f6d-bd91-461b-8752-1db43ff617c9,482,Home,62.42,2024-01-02T02:02:41
6d957f16-ed9a-40d5-9156-894c95585ddf,710,Clothing,126.55,2024-02-09T00:06:30
